book	hymn	verse	dcs_chapter_id	match	coverage	dcs_sent_ids	dcs_text	samudra_ru
19	19	5		no_dcs_hymn	0.0			soma oṣadhībhir ud akrāmat tāṃ puraṃ pra ṇayāmi vaḥ । tām ā viśata tāṃ pra viśata sā vaḥ śarma ca varma ca yachatu ॥5॥
19	19	6		no_dcs_hymn	0.0			yajño dakṣiṇābhir ud akrāmat tāṃ puraṃ pra ṇayāmi vaḥ । tām ā viśata tāṃ pra viśata sā vaḥ śarma ca varma ca yachatu ॥6॥
19	19	7		no_dcs_hymn	0.0			samudro nadībhir ud akrāmat tāṃ puraṃ pra ṇayāmi vaḥ । tām ā viśata tāṃ pra viśata sā vaḥ śarma ca varma ca yachatu ॥7॥
19	19	8		no_dcs_hymn	0.0			brahma brahmacāribhir ud akrāmat tāṃ puraṃ pra ṇayāmi vaḥ । tām ā viśata tāṃ pra viśata sā vaḥ śarma ca varma ca yachatu ॥8॥
19	19	9		no_dcs_hymn	0.0			indro vīryeṇod akrāmat tāṃ puraṃ pra ṇayāmi vaḥ । tām ā viśata tāṃ pra viśata sā vaḥ śarma ca varma ca yachatu ॥9॥
19	19	10		no_dcs_hymn	0.0			devā amṛtenod akrāmaṃs tāṃ puraṃ pra ṇayāmi vaḥ । tām ā viśata tāṃ pra viśata sā vaḥ śarma ca varma ca yachatu ॥10॥
19	19	11		no_dcs_hymn	0.0			prajāpatiḥ prajābhir ud akrāmat tāṃ puraṃ pra ṇayāmi vaḥ । tām ā viśata tāṃ pra viśata sā vaḥ śarma ca varma ca yachatu ॥11॥
19	20	1		no_dcs_hymn	0.0			apa nyadhuḥ pauruṣeyaṃ vadhaṃ yam indrāgnī dhātā savitā bṛhaspatiḥ । somo rājā varuṇo aśvinā yamaḥ pūṣāsmān pari pātu mṛtyoḥ ॥1॥
19	20	2		no_dcs_hymn	0.0			yāni cakāra bhuvanasya yas patiḥ prajāpatir mātariśvā prajābhyaḥ । pradiśo yāni vasate diśaś ca tāni me varmāṇi bahulāni santu ॥2॥
19	20	3		no_dcs_hymn	0.0			yat te tanūṣv anahyanta devā dyurājayo dehinaḥ । indro yac cakre varma tad asmān pātu viśvataḥ ॥3॥
19	20	4		no_dcs_hymn	0.0			varma me dyāvāpṛthivī varmāhar varma sūryaḥ । varma me viśve devāḥ kran mā mā prāpat pratīcikā ॥4॥
19	21	1		no_dcs_hymn	0.0			gāyatry uṣṇig anuṣṭub bṛhatī paṅktis triṣṭub jagatyai ॥1॥
19	22	1		no_dcs_hymn	0.0			āṅgirasānām ādyaiḥ pañcānuvākaiḥ svāhā ॥1॥
19	22	2		no_dcs_hymn	0.0			ṣaṣṭhāya svāhā ॥2॥
19	22	3		no_dcs_hymn	0.0			saptamāṣṭamābhyāṃ svāhā ॥3॥
19	22	4		no_dcs_hymn	0.0			nīlanakhebhyaḥ svāhā ॥4॥
19	22	5		no_dcs_hymn	0.0			haritebhyaḥ svāhā ॥5॥
19	22	6		no_dcs_hymn	0.0			kṣudrebhyaḥ svāhā ॥6॥
19	22	7		no_dcs_hymn	0.0			paryāyikebhyaḥ svāhā ॥7॥
19	22	8		no_dcs_hymn	0.0			prathamebhyaḥ śaṅkhebhyaḥ svāhā ॥8॥
19	22	9		no_dcs_hymn	0.0			dvitīyebhyaḥ śaṅkhebhyaḥ svāhā ॥9॥
19	22	10		no_dcs_hymn	0.0			tṛtīyebhyaḥ śaṅkhebhyaḥ svāhā ॥10॥
19	22	11		no_dcs_hymn	0.0			upottamebhyaḥ svāhā ॥11॥
19	22	12		no_dcs_hymn	0.0			uttamebhyaḥ svāhā ॥12॥
19	22	13		no_dcs_hymn	0.0			uttarebhyaḥ svāhā ॥13॥
19	22	14		no_dcs_hymn	0.0			ṛṣibhyaḥ svāhā ॥14॥
19	22	15		no_dcs_hymn	0.0			śikhibhyaḥ svāhā ॥15॥
19	22	16		no_dcs_hymn	0.0			gaṇebhyaḥ svāhā ॥16॥
19	22	17		no_dcs_hymn	0.0			mahāgaṇebhyaḥ svāhā ॥17॥
19	22	18		no_dcs_hymn	0.0			sarvebhyo 'ṅgirobhyo vidagaṇebhyaḥ svāhā ॥18॥
19	22	19		no_dcs_hymn	0.0			pṛthaksahasrābhyāṃ svāhā ॥19॥
19	22	20		no_dcs_hymn	0.0			brahmaṇe svāhā ॥20॥
19	22	21		no_dcs_hymn	0.0			brahmajyeṣṭhā sambhṛtā viryāṇi brahmāgre jyeṣṭhaṃ divam ā tatāna । bhūtānāṃ brahmā prathamota jajñe tenārhati brahmaṇā spardhituṃ kaḥ ॥21॥
19	23	1		no_dcs_hymn	0.0			ātharvaṇānāṃ caturṛcebhyaḥ svāhā ॥1॥
19	23	2		no_dcs_hymn	0.0			pañcarcebhyaḥ svāhā ॥2॥
19	23	3		no_dcs_hymn	0.0			ṣaḷṛcebhyaḥ svāhā ॥3॥
19	23	4		no_dcs_hymn	0.0			saptarcebhyaḥ svāhā ॥4॥
19	23	5		no_dcs_hymn	0.0			aṣṭarcebhyaḥ svāhā ॥5॥
19	23	6		no_dcs_hymn	0.0			navarcebhyaḥ svāhā ॥6॥
19	23	7		no_dcs_hymn	0.0			daśarcebhyaḥ svāhā ॥7॥
19	23	8		no_dcs_hymn	0.0			ekādaśarcebhyaḥ svāhā ॥8॥
19	23	9		no_dcs_hymn	0.0			dvādaśarcebhyaḥ svāhā ॥9॥
19	23	10		no_dcs_hymn	0.0			trayodaśarcebhyaḥ svāhā ॥10॥
19	23	11		no_dcs_hymn	0.0			caturdaśarcebhyaḥ svāhā ॥11॥
19	23	12		no_dcs_hymn	0.0			pañcadaśarcebhyaḥ svāhā ॥12॥
19	23	13		no_dcs_hymn	0.0			ṣoḍaśarcebhyaḥ svāhā ॥13॥
19	23	14		no_dcs_hymn	0.0			saptadaśarcebhyaḥ svāhā ॥14॥
19	23	15		no_dcs_hymn	0.0			aṣṭādaśarcebhyaḥ svāhā ॥15॥
19	23	16		no_dcs_hymn	0.0			ekonaviṃśatiḥ svāhā ॥16॥
19	23	17		no_dcs_hymn	0.0			viṃśatiḥ svāhā ॥17॥
19	23	18		no_dcs_hymn	0.0			mahatkāṇḍāya svāhā ॥18॥
19	23	19		no_dcs_hymn	0.0			tṛcebhyaḥ svāhā ॥19॥
19	23	20		no_dcs_hymn	0.0			ekarcebhyaḥ svāhā ॥20॥
19	23	21		no_dcs_hymn	0.0			kṣudrebhyaḥ svāhā ॥21॥
19	23	22		no_dcs_hymn	0.0			ekānṛcebhyaḥ svāhā ॥22॥
19	23	23		no_dcs_hymn	0.0			rohitebhyaḥ svāhā ॥23॥
19	23	24		no_dcs_hymn	0.0			sūryābhyāṃ svāhā ॥24॥
19	23	25		no_dcs_hymn	0.0			vrātyābhyāṃ svāhā ॥25॥
19	23	26		no_dcs_hymn	0.0			prājāpatyābhyāṃ svāhā ॥26॥
19	23	27		no_dcs_hymn	0.0			viṣāsahyai svāhā ॥27॥
19	23	28		no_dcs_hymn	0.0			maṅgalikebhyaḥ svāhā ॥28॥
19	23	29		no_dcs_hymn	0.0			brahmaṇe svāhā ॥29॥
19	23	30		no_dcs_hymn	0.0			brahmajyeṣṭhā saṃbhṛtā vīryāṇi brahmāgre jyeṣṭhaṃ divam ā tatāna । bhūtānāṃ brahmā prathamota jajñe tenārhati brahmaṇā spardhituṃ kaḥ ॥30॥
19	24	1		no_dcs_hymn	0.0			yena devaṃ savitāraṃ pari devā adhārayan । tenemaṃ brahmaṇas pate pari rāṣṭrāya dhattana ॥1॥
19	24	2		no_dcs_hymn	0.0			parīmam indram āyuṣe mahe kṣatrāya dhattana । yathainaṃ jarase nayāj jyok kṣatre 'dhi jāgarat ॥2॥
19	24	3		no_dcs_hymn	0.0			parīmam indram āyuṣe mahe śrotrāya dhattana । yathainaṃ jarase nayāj jyok śrotre 'dhi jāgarat ॥3॥
19	24	4		no_dcs_hymn	0.0			pari dhatta dhatta no varcasemaṃ jarāmṛtyuṃ kṛṇuta dīrgham āyuḥ । bṛhaspatiḥ prāyachad vāsa etat somāya rājñe paridhātavā u ॥4॥
19	24	5		no_dcs_hymn	0.0			jarāṃ su gacha pari dhatsva vāso bhavā gṛṣṭīnām abhiśastipā u । śataṃ ca jīva śaradaḥ purūcī rāyaś ca poṣam upasaṃvyayasva ॥5॥
19	24	6		no_dcs_hymn	0.0			parīdaṃ vāso adhithāḥ svastaye 'bhūr vāpīnām abhiśastipā u । śataṃ ca jīva śaradaḥ purūcīr vasūni cārur vi bhajāsi jīvan ॥6॥
19	24	7		no_dcs_hymn	0.0			yogeyoge tavastaraṃ vājevāje havāmahe । sakhāya indram ūtaye ॥7॥
19	24	8		no_dcs_hymn	0.0			hiraṇyavarṇo ajaraḥ suvīro jarāmṛtyuḥ prajayā saṃ viśasva । tad agnir āha tad u soma āha bṛhaspatiḥ savitā tad indraḥ ॥8॥
19	25	1		no_dcs_hymn	0.0			aśrāntasya tvā manasā yunajmi prathamasya ca । utkūlam udvaho bhavoduhya prati dhāvatāt ॥1॥
19	26	1		no_dcs_hymn	0.0			agneḥ prajātaṃ pari yad dhiraṇyam amṛtaṃ dadhre adhi martyeṣu । ya enad veda sa id enam arhati jarāmṛtyur bhavati yo bibharti ॥1॥
19	26	2		no_dcs_hymn	0.0			yad dhiraṇyaṃ sūryeṇa suvarṇam prajāvanto manavaḥ pūrva īṣire । tat tvā candraṃ varcasā saṃ sṛjaty āyuṣmān bhavati yo bibharti ॥2॥
19	26	3		no_dcs_hymn	0.0			āyuṣe tvā varcase tvaujase ca balāya ca । yathā hiraṇyatejasā vibhāsāsi janām̐ anu ॥3॥
19	26	4		no_dcs_hymn	0.0			yad veda rājā varuṇo veda devo bṛhaspatiḥ । indro yad vṛtrahā veda tat ta āyuṣyaṃ bhuvat tat te varcasyaṃ bhuvat ॥4॥
19	27	1		no_dcs_hymn	0.0			gobhiṣ ṭvā pātv ṛṣabho vṛṣā tvā pātu vājibhiḥ । vāyuṣ ṭvā brahmaṇā pātv indras tvā pātv indriyaiḥ ॥1॥
19	27	2		no_dcs_hymn	0.0			somas tvā pātv oṣadhībhir nakṣatraiḥ pātu sūryaḥ । mādbhyas tvā candro vṛtrahā vātaḥ prāṇena rakṣatu ॥2॥
19	27	3		no_dcs_hymn	0.0			tisro divas tisraḥ pṛthivīs trīṇy antarikṣāṇi caturaḥ samudrān । trivṛtaṃ stomaṃ trivṛta āpa āhus tās tvā rakṣantu trivṛtā trivṛdbhiḥ ॥3॥
19	27	4		no_dcs_hymn	0.0			trīn nākāṃs trīn samudrāṃs trīn bradhnāṃs trīn vaiṣṭapān । trīn mātariśvanas trīnt sūryān goptṝn kalpayāmi te ॥4॥
19	27	5		no_dcs_hymn	0.0			ghṛtena tvā sam ukṣāmy agne ājyena vardhayan । agneś candrasya sūryasya mā prāṇaṃ māyino dabhan ॥5॥
19	27	6		no_dcs_hymn	0.0			mā vaḥ prāṇaṃ mā vo 'pānaṃ mā haro māyino dabhan । bhrājanto viśvavedaso devā daivyena dhāvata ॥6॥
19	27	7		no_dcs_hymn	0.0			prāṇenāgniṃ saṃ sṛjati vātaḥ prāṇena saṃhitaḥ । prāṇena viśvatomukhaṃ sūryaṃ devā ajanayan ॥7॥
19	27	8		no_dcs_hymn	0.0			āyuṣāyuḥkṛtāṃ jīvāyuṣmān jīva mā mṛthāḥ । prāṇenātmanvatām jīva mā mṛtyor ud agā vaśam ॥8॥
19	27	9		no_dcs_hymn	0.0			devānāṃ nihitaṃ nidhiṃ yam indro 'nvavindat pathibhir devayānaiḥ । āpo hiraṇyaṃ jugupus trivṛdbhis tās tvā rakṣantu trivṛtā trivṛdbhiḥ ॥9॥
19	27	10		no_dcs_hymn	0.0			trayastriṃśad devatās trīṇi ca vīryāṇi priyāyamāṇā jugupur apsv antaḥ । asmiṃś candre adhi yad dhiraṇyaṃ tenāyaṃ kṛṇavad vīryāṇi ॥10॥
19	27	11		no_dcs_hymn	0.0			ye devā divy ekādaśa stha te devāso havir idaṃ juṣadhvam ॥11॥
19	27	12		no_dcs_hymn	0.0			ye devā antarikṣa ekādaśa stha te devāso havir idaṃ juṣadhvam ॥12॥
19	27	13		no_dcs_hymn	0.0			ye devā pṛthivyām ekādaśa stha te devāso havir idaṃ juṣadhvam ॥13॥
19	27	14		no_dcs_hymn	0.0			asapatnaṃ purastāt paścān no abhayaṃ kṛtam । savitā mā dakṣiṇata uttarān mā śacīpatiḥ ॥14॥
19	27	15		no_dcs_hymn	0.0			divo mādityā rakṣantu bhūmyā rakṣantv agnayaḥ । indrāgnī rakṣatāṃ mā purastād aśvināv abhitaḥ śarma yachatām । tiraścīn aghnyā rakṣatu jātavedā bhūtakṛto me sarvataḥ santu varma ॥15॥
19	28	1		no_dcs_hymn	0.0			imaṃ badhnāmi te maṇiṃ dīrghāyutvāya tejase । darbhaṃ sapatnadambhanaṃ dviṣatas tapanaṃ hṛdaḥ ॥1॥
19	28	2		no_dcs_hymn	0.0			dviṣatas tāpayan hṛdaḥ śatrūṇāṃ tāpayan manaḥ । durhārdaḥ sarvāṃs tvaṃ darbha gharma ivābhīnt saṃtāpayan ॥2॥
19	28	3		no_dcs_hymn	0.0			gharma ivābhitapan darbha dviṣato nitapan maṇe । hṛdaḥ sapatnānāṃ bhinddhīndra iva virujaṃ balam ॥3॥
19	28	4		no_dcs_hymn	0.0			bhinddhi darbha sapatnānāṃ hṛdayaṃ dviṣatāṃ maṇe । udyan tvacam iva bhūmyāḥ śira eṣāṃ vi pātaya ॥4॥
19	28	5		no_dcs_hymn	0.0			bhinddhi darbha sapatnān me bhinddhi me pṛtanāyataḥ । bhinddhi me sarvān durhārdo bhinddhi me dviṣato maṇe ॥5॥
19	28	6		no_dcs_hymn	0.0			chinddhi darbha sapatnān me chinddhi me pṛtanāyataḥ । chinddhi me sarvān durhārdo chinddhi me dviṣato maṇe ॥6॥
19	28	7		no_dcs_hymn	0.0			vṛśca darbha sapatnān me vṛśca me pṛtanāyataḥ । vṛśca me sarvān durhārdo vṛśca me dviṣato maṇe ॥7॥
19	28	8		no_dcs_hymn	0.0			kṛnta darbha sapatnān me kṛnta me pṛtanāyataḥ । kṛnta me sarvān durhārdo kṛnta me dviṣato maṇe ॥8॥
19	28	9		no_dcs_hymn	0.0			piṃśa darbha sapatnān me piṃśa me pṛtanāyataḥ । piṃśa me sarvān durhārdo piṃśa me dviṣato maṇe ॥9॥
19	28	10		no_dcs_hymn	0.0			vidhya darbha sapatnān me vidhya me pṛtanāyataḥ । vidhya me sarvān durhārdo vidhya me dviṣato maṇe ॥10॥
19	29	1		no_dcs_hymn	0.0			nikṣa darbha sapatnān me nikṣa me pṛtanāyataḥ । nikṣa me sarvān durhārdo nikṣa me dviṣato maṇe ॥1॥
19	29	2		no_dcs_hymn	0.0			tṛnddhi darbha sapatnān me tṛnddhi me pṛtanāyataḥ । tṛnddhi me sarvān durhārdo tṛnddhi me dviṣato maṇe ॥2॥
19	29	3		no_dcs_hymn	0.0			runddhi darbha sapatnān me runddhi me pṛtanāyataḥ । runddhi me sarvān durhārdo runddhi me dviṣato maṇe ॥3॥
19	29	4		no_dcs_hymn	0.0			mṛṇa darbha sapatnān me mṛṇa me pṛtanāyataḥ । mṛṇa me sarvān durhārdo mṛṇa me dviṣato maṇe ॥4॥
19	29	5		no_dcs_hymn	0.0			mantha darbha sapatnān me mantha me pṛtanāyataḥ । mantha me sarvān durhārdo mantha me dviṣato maṇe ॥5॥
19	29	6		no_dcs_hymn	0.0			piṇḍḍhi darbha sapatnān me piṇḍḍhi me pṛtanāyataḥ । piṇḍḍhi me sarvān durhārdo piṇḍḍhi me dviṣato maṇe ॥6॥
19	29	7		no_dcs_hymn	0.0			oṣa darbha sapatnān me oṣa me pṛtanāyataḥ । oṣa me sarvān durhārdo oṣa me dviṣato maṇe ॥7॥
19	29	8		no_dcs_hymn	0.0			daha darbha sapatnān me daha me pṛtanāyataḥ । daha me sarvān durhārdo daha me dviṣato maṇe ॥8॥
19	29	9		no_dcs_hymn	0.0			jahi darbha sapatnān me jahi me pṛtanāyataḥ । jahi me sarvān durhārdo jahi me dviṣato maṇe ॥9॥
19	30	1		no_dcs_hymn	0.0			yat te darbha jarāmṛtyu śataṃ varmasu varma te । tenemaṃ varmiṇaṃ kṛtvā sapatnāṃ jahi vīryaiḥ ॥1॥
19	30	2		no_dcs_hymn	0.0			śataṃ te darbha varmāṇi sahasraṃ vīryāṇi te । tam asmai viśve tvāṃ devā jarase bhartavā aduḥ ॥2॥
19	30	3		no_dcs_hymn	0.0			tvām āhur devavarma tvāṃ darbha brahmaṇas patim । tvām indrasyāhur varma tvaṃ rāṣṭrāṇi rakṣasi ॥3॥
19	30	4		no_dcs_hymn	0.0			sapatnakṣayaṇaṃ darbha dviṣatas tapanaṃ hṛdaḥ । maṇiṃ kṣatrasya vardhanaṃ tanūpānaṃ kṛṇomi te ॥4॥
19	30	5		no_dcs_hymn	0.0			yat samudro abhyakrandat parjanyo vidyutā saha । tato hiranyayo bindus tato darbho ajāyata ॥5॥
19	31	1		no_dcs_hymn	0.0			audumbareṇa maṇinā puṣṭikāmāya vedhasā । paśūṇāṃ sarveṣāṃ sphātiṃ goṣṭhe me savitā karat ॥1॥
19	31	2		no_dcs_hymn	0.0			yo no agnir gārhapatyaḥ paśūnām adhipā asat । audumbaro vṛṣā maṇiḥ saṃ mā sṛjatu puṣṭyā ॥2॥
19	31	3		no_dcs_hymn	0.0			karīṣiṇīṃ phalavatīṃ svadhām irāṃ ca no gṛhe । audumbarasya tejasā dhātā puṣṭiṃ dadhātu me ॥3॥
19	31	4		no_dcs_hymn	0.0			yad dvipāc ca catuṣpāc ca yāny annāni ye rasāḥ । gṛhṇe 'haṃ tv eṣāṃ bhūmānaṃ bibhrad audumbaraṃ maṇim ॥4॥
19	31	5		no_dcs_hymn	0.0			puṣṭiṃ paśūnām pari jagrabhāhaṃ catuṣpadāṃ dvipadāṃ yac ca dhānyam । payaḥ paśūnāṃ rasam oṣadhīnāṃ bṛhaspatiḥ savitā me ni yachāt ॥5॥
19	31	6		no_dcs_hymn	0.0			ahaṃ paśūnām adhipā asāni mayi puṣṭaṃ puṣṭapatir dadhātu । mahyam audumbaro maṇir draviṇāni ni yachatu ॥6॥
19	31	7		no_dcs_hymn	0.0			upa maudumbaro maṇiḥ prajayā ca dhanena ca । indreṇa jinvito maṇir ā māgant saha varcasā ॥7॥
19	31	8		no_dcs_hymn	0.0			devo maṇiḥ sapatnahā dhanasā dhanasātaye । paśor annasya bhūmānaṃ gavāṃ sphātiṃ ni yachatu ॥8॥
19	31	9		no_dcs_hymn	0.0			yathāgre tvaṃ vanaspate puṣṭhyā saha jajñiṣe । evā dhanasya me sphātim ā dadhātu sarasvatī ॥9॥
19	31	10		no_dcs_hymn	0.0			ā me dhanaṃ sarasvatī payasphātiṃ ca dhānyam । sinīvāly upā vahād ayaṃ caudumbaro maṇiḥ ॥10॥
19	31	11		no_dcs_hymn	0.0			tvaṃ maṇīṇām adhipā vṛṣāsi tvayi puṣṭaṃ puṣṭapatir jajāna । tvayīme vājā draviṇāni sarvaudumbaraḥ sa tvam asmat sahasvārād ārād arātim amatiṃ kṣudhaṃ ca ॥11॥
19	31	12		no_dcs_hymn	0.0			grāmaṇīr asi grāmaṇīr utthāya abhiṣikto 'bhi mā siñca varcasā । tejo 'si tejo mayi dhārayādhi rayir asi rayiṃ me dhehi ॥12॥
19	31	13		no_dcs_hymn	0.0			puṣṭir asi puṣṭyā mā sam aṅgdhi gṛhamedhī gṛhapatiṃ mā kṛṇu । audumbaraḥ sa tvam asmāsu dhehi rayiṃ ca naḥ sarvavīraṃ ni yacha rāyas poṣāya prati muñce ahaṃ tvām ॥13॥
19	31	14		no_dcs_hymn	0.0			ayam audumbaro maṇir vīro vīrāya badhyate । sa naḥ saniṃ madhumatīṃ kṛṇotu rayiṃ ca naḥ sarvavīram ni yachāt ॥14॥
19	32	1		no_dcs_hymn	0.0			śatakāṇḍo duścyavanaḥ sahasraparṇa uttiraḥ । darbho ya ugra oṣadhis taṃ te badhnāmy āyuṣe ॥1॥
19	32	2		no_dcs_hymn	0.0			nāsya keśān pra vapanti norasi tāḍam ā ghnate । yasmā achinnaparṇena darbhena śarma yachati ॥2॥
19	32	3		no_dcs_hymn	0.0			divi te tūlam oṣadhe pṛthivyām asi niṣṭhitaḥ । tvayā sahasrakāṇḍenāyuḥ pra vardhayāmahe ॥3॥
19	32	4		no_dcs_hymn	0.0			tisro divo aty atṛṇat tisra imāḥ pṛthivīr uta । tvayāhaṃ durhārdo jihvāṃ ni tṛṇadmi vacāṃsi ॥4॥
19	32	5		no_dcs_hymn	0.0			tvam asi sahamāno 'ham asmi sahasvān । ubhau sahasvantau bhūtvā sapatnān sahiṣīvahi ॥5॥
19	32	6		no_dcs_hymn	0.0			sahasva no abhimātiṃ sahasva pṛtanāyataḥ । sahasva sarvān durhārdaḥ suhārdo me bahūn kṛdhi ॥6॥
19	32	7		no_dcs_hymn	0.0			darbheṇa devajātena divi ṣṭambhena śaśvad it । tenāhaṃ śaśvato janām̐ asanaṃ sanavāni ca ॥7॥
19	32	8		no_dcs_hymn	0.0			priyaṃ mā darbha kṛṇu brahmarājanyābhyām śūdrāya cāryāya ca । yasmai ca kāmayāmahe sarvasmai ca vipaśyate ॥8॥
19	32	9		no_dcs_hymn	0.0			yo jāyamānaḥ pṛthivīm adṛṃhad yo astabhnād antarikṣaṃ divaṃ ca । yaṃ bibhrataṃ nanu pāpmā viveda sa no 'yaṃ darbho varuṇo divā kaḥ ॥9॥
19	32	10		no_dcs_hymn	0.0			sapatnahā śatakāṇḍaḥ sahasvān oṣadhīnāṃ prathamaḥ saṃ babhūva । sa no 'yaṃ darbhaḥ pari pātu viśvatas tena sākṣīya pṛtanāḥ pṛtanyataḥ ॥10॥
19	33	1		no_dcs_hymn	0.0			sahasrārghaḥ śatakāṇḍaḥ payasvān apām agnir vīrudhāṃ rājasūyam । sa no 'yaṃ darbhaḥ pari pātu viśvato devo maṇir āyuṣā saṃ sṛjāti naḥ ॥1॥
19	33	2		no_dcs_hymn	0.0			ghṛtād ullupto madhumān payasvān bhūmidṛṃho 'cyutaś cyāvayiṣṇuḥ । nudant sapatnān adharāṃś ca kṛṇvan darbhā roha mahatām indriyeṇa ॥2॥
19	33	3		no_dcs_hymn	0.0			tvaṃ bhūmim aty eṣy ojasā tvaṃ vedyāṃ sīdasi cārur adhvare । tvāṃ pavitram ṛṣayo 'bharanta tvaṃ punīhi duritāny asmat ॥3॥
19	33	4		no_dcs_hymn	0.0			tīkṣṇo rājā viṣāsahī rakṣohā viśvacarṣaṇiḥ । ojo devānāṃ balam ugram etat taṃ te badhnāmi jarase svastaye ॥4॥
19	33	5		no_dcs_hymn	0.0			darbheṇa tvaṃ kṛṇavad vīryāṇi darbhaṃ bibhrad ātmanā mā vyathiṣṭhāḥ । atiṣṭhāya varcasādhānyānt sūrya ivā bhāhi pradiśaś catasraḥ ॥5॥
19	34	1		no_dcs_hymn	0.0			jāṅgiḍo 'si jaṅgiḍo rakṣitāsi jaṅgidaḥ । dvipāc catuṣpād asmākaṃ sarvaṃ rakṣatu jaṅgidaḥ ॥1॥
19	34	2		no_dcs_hymn	0.0			yā gṛtsyas tripañcāśīḥ śataṃ kṛtyākṛtaś ca ye । sarvān vinaktu tejaso 'rasāṃ jaṅgidas karat ॥2॥
19	34	3		no_dcs_hymn	0.0			arasaṃ kṛtrimaṃ nādam arasāḥ sapta visrasaḥ । apeto jaṅgiḍāmatim iṣum asteva śātaya ॥3॥
19	34	4		no_dcs_hymn	0.0			kṛtyādūṣaṇa evāyam atho arātidūṣaṇaḥ । atho sahasvāñ jaṅgiḍaḥ pra na āyumṣi tāriṣat ॥4॥
19	34	5		no_dcs_hymn	0.0			sa jaṅgiḍasya mahimā pari ṇaḥ pātu viśvataḥ । viṣkandhaṃ yena sāsaha saṃskandham oja ojasā ॥5॥
19	34	6		no_dcs_hymn	0.0			triṣ ṭvā devā ajanayan niṣṭhitaṃ bhūmyām adhi । tam u tvāṅgirā iti brāhmaṇāḥ pūrvyā viduḥ ॥6॥
19	34	7		no_dcs_hymn	0.0			na tvā pūrvā oṣadhayo na tvā taranti yā navāḥ । vibādha ugro jaṅgiḍaḥ paripāṇaḥ sumaṅgalaḥ ॥7॥
19	34	8		no_dcs_hymn	0.0			athopadāna bhagavo jāṅgiḍāmitavīrya । purā ta ugrā grasata upendro vīryaṃ dadau ॥8॥
19	34	9		no_dcs_hymn	0.0			ugra it te vanaspata indra ojmānam ā dadhau । amīvāḥ sarvāś cātayaṃ jahi rakṣāṃsy oṣadhe ॥9॥
19	34	10		no_dcs_hymn	0.0			āśarīkaṃ viśarīkaṃ balāsaṃ pṛṣṭyāmayam । takmānaṃ viśvaśāradam arasāṃ jaṅgiḍas karat ॥10॥
19	35	1	12165	content	1.0	641900,641901	indrasya nāma gṛhṇanta ṛṣayo jaṅgiḍaṃ daduḥ / devā yaṃ cakrur bheṣajam agre viṣkandhadūṣaṇam	Зхватывая имя Индры, Риши отдали джангиду, Которую боги создали вначале Как лекарство, портящее вишкандху.
19	35	2	12165	content	1.0	641902,641903	sa no rakṣatu jaṅgiḍo dhanapālo dhaneva / devā yaṃ cakrur brāhmaṇāḥ paripāṇam arātiham	Пусть эта джангида защищает нас, Как хранитель богатств — богатства, (Та), которую создали боги (и) брахманы Как (нашего) хранителя повсюду, убийцу скупых!
